"","osm_id","name","addr.street","shop","long","lat"
"7644483460","7644483460",NA,NA,NA,119.4504803,-5.1381694
"7644483461","7644483461",NA,NA,NA,119.4504132,-5.1380999
"7644483462","7644483462",NA,NA,NA,119.450322,-5.1380919
"7644483463","7644483463",NA,NA,NA,119.4503274,-5.1379851
"7644483464","7644483464",NA,NA,NA,119.4502952,-5.137929
"7644483465","7644483465",NA,NA,NA,119.4501796,-5.1378998
"7644483466","7644483466",NA,NA,NA,119.4501287,-5.1379767
"7644483467","7644483467",NA,NA,NA,119.4501145,-5.138086
"7644483468","7644483468",NA,NA,NA,119.4499885,-5.1380172
"7644483469","7644483469",NA,NA,NA,119.4498625,-5.1382966
"7644483470","7644483470",NA,NA,NA,119.4497141,-5.1385274
"7644483471","7644483471",NA,NA,NA,119.4496104,-5.1388311
"7644483472","7644483472",NA,NA,NA,119.4495779,-5.1390376
"7644483473","7644483473",NA,NA,NA,119.4495962,-5.1391023
"7644483474","7644483474",NA,NA,NA,119.4495372,-5.1391428
"7644483475","7644483475",NA,NA,NA,119.4494803,-5.1392015
"7644483476","7644483476",NA,NA,NA,119.4494661,-5.1392623
"7644483477","7644483477",NA,NA,NA,119.4494417,-5.1393109
"7644483478","7644483478",NA,NA,NA,119.4494173,-5.1393655
"7644483479","7644483479",NA,NA,NA,119.4494518,-5.1394081
"7645121286","7645121286",NA,NA,"cosmetics",119.4105222,-5.1295304
"7648420187","7648420187",NA,NA,NA,119.4140599,-5.128402
"7648420188","7648420188",NA,NA,NA,119.4140894,-5.129556
"7648420189","7648420189",NA,NA,NA,119.4148753,-5.1295106
"7648420190","7648420190",NA,NA,NA,119.4148887,-5.1290671
"7648420191","7648420191",NA,NA,NA,119.4147063,-5.1283485
"7648420207","7648420207",NA,NA,NA,119.4111586,-5.1336822
"7648420208","7648420208",NA,NA,NA,119.411124,-5.1345467
"7648420209","7648420209",NA,NA,NA,119.4129454,-5.1346095
"7648420210","7648420210",NA,NA,NA,119.4132238,-5.1346095
"7648420211","7648420211",NA,NA,NA,119.4132726,-5.1341519
"7648420212","7648420212",NA,NA,NA,119.4132645,-5.1337733
"7648420213","7648420213",NA,NA,NA,119.4132767,-5.1337105
"7648420214","7648420214",NA,NA,NA,119.4135714,-5.1337308
"7648420215","7648420215",NA,NA,NA,119.4135694,-5.1336174
"7648420216","7648420216",NA,NA,NA,119.4135399,-5.133253
"7648420217","7648420217",NA,NA,NA,119.4130328,-5.1333218
"7648420218","7648420218",NA,NA,NA,119.4125693,-5.1333016
"7648420219","7648420219",NA,NA,NA,119.4120916,-5.1332793
"7648420220","7648420220",NA,NA,NA,119.4118157,-5.1333549
"7648420221","7648420221",NA,NA,NA,119.4115611,-5.1332935
"7648420222","7648420222",NA,NA,NA,119.4115173,-5.1333312
"7648420223","7648420223",NA,NA,NA,119.4115704,-5.1333665
"7648420224","7648420224",NA,NA,NA,119.4115792,-5.1337137
"7648420277","7648420277",NA,NA,NA,119.4115736,-5.1334937
"7648421403","7648421403",NA,NA,NA,119.4132791,-5.1337107
"7648421539","7648421539",NA,NA,NA,119.4112153,-5.1336864
"7648421540","7648421540",NA,NA,NA,119.4112805,-5.1336913
"7648421569","7648421569",NA,NA,NA,119.4130644,-5.133319
"7648421570","7648421570",NA,NA,NA,119.4130693,-5.1331831
"7648421571","7648421571",NA,NA,NA,119.4134963,-5.1331386
"7648421584","7648421584",NA,NA,NA,119.4131924,-5.1346095
"7648421585","7648421585",NA,NA,NA,119.4118299,-5.134571
"7648421631","7648421631",NA,NA,NA,119.4132703,-5.1340413
"7728628188","7728628188",NA,NA,NA,119.4260756,-5.1709114
"7728628218","7728628218",NA,NA,NA,119.426572,-5.1693956
"7735147205","7735147205",NA,NA,NA,119.4416521,-5.1204783
"7735147206","7735147206",NA,NA,NA,119.4416906,-5.1204771
"7735147207","7735147207",NA,NA,NA,119.4416556,-5.1207632
"7735147208","7735147208",NA,NA,NA,119.4416755,-5.1207643
"7735147209","7735147209",NA,NA,NA,119.4416626,-5.1207992
"7735147210","7735147210",NA,NA,NA,119.4416685,-5.1208341
"7735147211","7735147211",NA,NA,NA,119.4416976,-5.1208574
"7735147212","7735147212",NA,NA,NA,119.4417724,-5.1208632
"7735147213","7735147213",NA,NA,NA,119.44177,-5.1209167
"7735147214","7735147214",NA,NA,NA,119.4418809,-5.1209248
"7735147215","7735147215",NA,NA,NA,119.4418821,-5.1208818
"7735147216","7735147216",NA,NA,NA,119.4419417,-5.1208853
"7735147217","7735147217",NA,NA,NA,119.441958,-5.120705
"7735147218","7735147218",NA,NA,NA,119.4420152,-5.120705
"7735147219","7735147219",NA,NA,NA,119.442021,-5.1206027
"7735147220","7735147220",NA,NA,NA,119.4419743,-5.1205981
"7735147221","7735147221",NA,NA,NA,119.4420502,-5.1198515
"7735147222","7735147222",NA,NA,NA,119.4420444,-5.1198085
"7735147223","7735147223",NA,NA,NA,119.4420059,-5.1197445
"7735147224","7735147224",NA,NA,NA,119.4419743,-5.1197248
"7735147225","7735147225",NA,NA,NA,119.4419405,-5.119712
"7735147226","7735147226",NA,NA,NA,119.4419393,-5.1196736
"7735147227","7735147227",NA,NA,NA,119.4416743,-5.1197759
"7735147228","7735147228",NA,NA,NA,119.4415354,-5.1198422
"7735147229","7735147229",NA,NA,NA,119.4415038,-5.119912
"7735147230","7735147230",NA,NA,NA,119.4418634,-5.1201864
"7735147231","7735147231",NA,NA,NA,119.4417467,-5.1203434
"7770080325","7770080325",NA,NA,NA,119.4591064,-5.1617318
"7770080326","7770080326",NA,NA,NA,119.4590501,-5.1616917
"7770080327","7770080327",NA,NA,NA,119.4589977,-5.1617666
"7787617369","7787617369",NA,NA,NA,119.4042286,-5.1528896
"7787617370","7787617370",NA,NA,NA,119.4040731,-5.153166
"7788791584","7788791584",NA,NA,NA,119.4482181,-5.1571723
"7788792785","7788792785",NA,NA,NA,119.448481,-5.1572671
"7791871631","7791871631",NA,NA,NA,119.4590581,-5.1618075
"7834791231","7834791231","My Lovaashop",NA,"cosmetics",119.4890021,-5.1454453
"7834791994","7834791994","Alfamart",NA,"supermarket",119.4889364,-5.1453578
"7834859151","7834859151","Intermarché",NA,"supermarket",119.4874229,-5.1424633
"7834866542","7834866542","bestmeat bung",NA,"supermarket",119.4871706,-5.1421451
"7834866551","7834866551","percetakan dan perlengkapan",NA,"general",119.4910451,-5.1408785
"7834875534","7834875534","House",NA,"clothes",119.4903598,-5.1445237
"7834883879","7834883879","Pegadaian",NA,"pawnbroker",119.4908089,-5.1422615
"7834906618","7834906618","TOP MODE",NA,"supermarket",119.4918954,-5.1404318
"7846788466","7846788466","SALON SELVIA","Jalan Pandan","beauty",119.4532837,-5.1697321
"7857985732","7857985732",NA,NA,NA,119.4838586,-5.1419602
"7857985733","7857985733",NA,NA,NA,119.4838749,-5.1423529
"7857985734","7857985734",NA,NA,NA,119.483757,-5.1424299
"7857985735","7857985735",NA,NA,NA,119.4837733,-5.1425028
"7857985736","7857985736",NA,NA,NA,119.483694,-5.1425817
"7857985737","7857985737",NA,NA,NA,119.4837123,-5.1426728
"7857985738","7857985738",NA,NA,NA,119.4839643,-5.1427741
"7857985739","7857985739",NA,NA,NA,119.4840314,-5.1426344
"7857985740","7857985740",NA,NA,NA,119.4844278,-5.1426141
"7857985741","7857985741",NA,NA,NA,119.4844298,-5.1425837
"7857985742","7857985742",NA,NA,NA,119.4845434,-5.1425657
"7857985743","7857985743",NA,NA,NA,119.4845026,-5.1419471
"7857985744","7857985744",NA,NA,NA,119.484443,-5.1418971
"7857985745","7857985745",NA,NA,NA,119.4844244,-5.141889
"7857985746","7857985746",NA,NA,NA,119.484394,-5.1418809
"7857985747","7857985747",NA,NA,NA,119.4842247,-5.1419564
"7857985748","7857985748",NA,NA,NA,119.4841091,-5.1419669
"7857985749","7857985749",NA,NA,NA,119.4838873,-5.1419611
"7857985750","7857985750",NA,NA,NA,119.4838997,-5.1421894
"7857985751","7857985751",NA,NA,NA,119.4841264,-5.1421737
"7857985752","7857985752",NA,NA,NA,119.4842646,-5.1419247
"7857985753","7857985753",NA,NA,NA,119.4843119,-5.1419121
"7857985754","7857985754",NA,NA,NA,119.4843625,-5.1418878
"7857985755","7857985755",NA,NA,NA,119.4844586,-5.1419102
"7857985756","7857985756",NA,NA,NA,119.4844939,-5.1425736
"7867296267","7867296267",NA,NA,NA,119.4747732,-5.1447314
"7867296268","7867296268",NA,NA,NA,119.4753708,-5.1455959
"7867296269","7867296269",NA,NA,NA,119.4754479,-5.1456458
"7867296270","7867296270",NA,NA,NA,119.4758931,-5.1453328
"7867296271","7867296271",NA,NA,NA,119.4761234,-5.1451686
"7867296272","7867296272",NA,NA,NA,119.476165,-5.1451463
"7867296273","7867296273",NA,NA,NA,119.4759917,-5.144874
"7867296274","7867296274",NA,NA,NA,119.4759501,-5.1449031
"7867296275","7867296275",NA,NA,NA,119.4755496,-5.1443392
"7867296276","7867296276",NA,NA,NA,119.4749987,-5.1446915
"7867296277","7867296277",NA,NA,NA,119.4749469,-5.1445903
"7867296278","7867296278",NA,NA,NA,119.4749852,-5.1450216
"7867296279","7867296279",NA,NA,NA,119.4749827,-5.1450457
"7867358741","7867358741",NA,NA,NA,119.4769131,-5.1435634
"7867358742","7867358742",NA,NA,NA,119.477243,-5.1438827
"7867358743","7867358743",NA,NA,NA,119.4775756,-5.1434552
"7867358744","7867358744",NA,NA,NA,119.4773021,-5.1431587
"7868294862","7868294862","Shafa Mart",NA,"supermarket",119.4933273,-5.1442823
"7870975821","7870975821",NA,NA,NA,119.4496471,-5.1789878
"7870975822","7870975822",NA,NA,NA,119.4496865,-5.1790093
"7870975823","7870975823",NA,NA,NA,119.4497459,-5.1789014
"7870975824","7870975824",NA,NA,NA,119.4497065,-5.1788785
"7870975825","7870975825","Toko Mudi",NA,"supermarket",119.4497067,-5.178925
"7870975826","7870975826","Alfamart",NA,"supermarket",119.4496134,-5.1774378
"7872176736","7872176736","Toko HS",NA,"supermarket",119.4905352,-5.1436374
"7873214263","7873214263",NA,NA,NA,119.4547332,-5.2092306
"7873214264","7873214264",NA,NA,NA,119.4548032,-5.2092596
"7873214265","7873214265",NA,NA,NA,119.454725,-5.209398
"7873214266","7873214266",NA,NA,NA,119.4546655,-5.2093643
"7874563342","7874563342","Toko BEST MEAT ""Grosir Daging Ayam Segar""","Jl.Emmy Saelan III","supermarket",119.4450348,-5.1753681
"7874631626","7874631626","Foto Copy PGSD",NA,"supermarket",119.4455021,-5.1748213
"7874704686","7874704686","Pasar Tradisional Tamalate",NA,"supermarket",119.4450937,-5.1736063
"7874730932","7874730932","Ayam Potong Daeng",NA,"supermarket",119.4443016,-5.1747053
"7875810426","7875810426",NA,NA,NA,119.4540912,-5.2088867
"7875810427","7875810427",NA,NA,NA,119.4541394,-5.2089108
"7875810428","7875810428",NA,NA,NA,119.4540456,-5.2090817
"7875810429","7875810429",NA,NA,NA,119.4540013,-5.2090537
"7875866893","7875866893",NA,NA,NA,119.4525382,-5.2081175
"7875866894","7875866894",NA,NA,NA,119.4524862,-5.2082517
"7875866896","7875866896",NA,NA,NA,119.4526361,-5.2081562
"7875884068","7875884068",NA,NA,NA,119.4520519,-5.2079302
"7875884069","7875884069",NA,NA,NA,119.4521324,-5.2079592
"7875884070","7875884070",NA,NA,NA,119.4520935,-5.208072
"7875884071","7875884071",NA,NA,NA,119.4520103,-5.2080394
"7875911138","7875911138",NA,NA,NA,119.4518962,-5.2078682
"7875911139","7875911139",NA,NA,NA,119.4518667,-5.2079522
"7875911140","7875911140",NA,NA,NA,119.4518179,-5.207936
"7875911141","7875911141",NA,NA,NA,119.4518474,-5.2078479
"7875911543","7875911543",NA,NA,NA,119.4514159,-5.2076649
"7875911544","7875911544",NA,NA,NA,119.4515661,-5.2077357
"7875911545","7875911545",NA,NA,NA,119.451491,-5.207912
"7875911546","7875911546",NA,NA,NA,119.45133,-5.2078439
"7875931860","7875931860",NA,NA,NA,119.4524652,-5.2082433
"7875931964","7875931964",NA,NA,NA,119.4524401,-5.2083094
"7875931965","7875931965",NA,NA,NA,119.4525697,-5.2083699
"7875952508","7875952508",NA,NA,NA,119.4524221,-5.2083592
"7875952509","7875952509",NA,NA,NA,119.4523994,-5.2084079
"7875952510","7875952510",NA,NA,NA,119.4525308,-5.2084621
"7875952511","7875952511",NA,NA,NA,119.4525482,-5.208414
"7875959288","7875959288",NA,NA,NA,119.452469,-5.2084369
"7875976709","7875976709",NA,NA,NA,119.4525911,-5.2082938
"7878259864","7878259864",NA,NA,NA,119.4492866,-5.1397132
"7878259865","7878259865",NA,NA,NA,119.4500572,-5.1400086
"7878259866","7878259866",NA,NA,NA,119.4502883,-5.1400644
"7878259867","7878259867",NA,NA,NA,119.4507763,-5.1388853
"7878259868","7878259868",NA,NA,NA,119.4510168,-5.1380062
"7878259869","7878259869",NA,NA,NA,119.4503747,-5.1378039
"7878259870","7878259870",NA,NA,NA,119.4500875,-5.1380132
"7878259871","7878259871",NA,NA,NA,119.4500572,-5.1380062
"7878259872","7878259872",NA,NA,NA,119.449784,-5.1383016
"7878259873","7878259873",NA,NA,NA,119.4496719,-5.1385109
"7878259874","7878259874",NA,NA,NA,119.449394,-5.139276
"7878852560","7878852560",NA,NA,NA,119.4545184,-5.210352
"7878852561","7878852561",NA,NA,NA,119.4544914,-5.2104272
"7878852562","7878852562",NA,NA,NA,119.4545962,-5.2104625
"7878852563","7878852563",NA,NA,NA,119.4546285,-5.2103888
"7878853567","7878853567",NA,NA,NA,119.4529304,-5.2098003
"7878858200","7878858200",NA,NA,NA,119.4528407,-5.2094553
"7878858201","7878858201",NA,NA,NA,119.4528681,-5.2095655
"7878858202","7878858202",NA,NA,NA,119.4530035,-5.209532
"7878858203","7878858203",NA,NA,NA,119.4529716,-5.2094219
"7878861100","7878861100",NA,NA,NA,119.4546654,-5.2096593
"7878861101","7878861101",NA,NA,NA,119.4546552,-5.2096927
"7878861102","7878861102",NA,NA,NA,119.454829,-5.2097251
"7878861103","7878861103",NA,NA,NA,119.4548361,-5.2096856
"7878880197","7878880197",NA,NA,NA,119.4542287,-5.2107551
"7878880198","7878880198",NA,NA,NA,119.4543427,-5.2109567
"7878880199","7878880199",NA,NA,NA,119.4544285,-5.2108552
"7878889640","7878889640",NA,NA,NA,119.4546399,-5.2096998
"7878889641","7878889641",NA,NA,NA,119.4546217,-5.2097646
"7878889642","7878889642",NA,NA,NA,119.4547853,-5.209802
"7878889643","7878889643",NA,NA,NA,119.4547944,-5.2097241
"7880427168","7880427168","Rapika Laundry",NA,"laundry",119.4439314,-5.1755264
"7880433454","7880433454","Alfamidi",NA,"convenience",119.4433608,-5.181711
"7880442616","7880442616","Toko Utama Jaya",NA,"supermarket",119.4390894,-5.1885416
"7880458735","7880458735","Pelangi Ilmu",NA,"books",119.4356096,-5.1879737
"7880531012","7880531012","Alfamidi",NA,"convenience",119.4332569,-5.187185
"7880555895","7880555895","Laundry SS 72",NA,"laundry",119.4295617,-5.1877433
"7880710242","7880710242",NA,NA,NA,119.4546888,-5.2080256
"7880710243","7880710243",NA,NA,NA,119.4547244,-5.208096
"7880710244","7880710244",NA,NA,NA,119.4545475,-5.2081936
"7880710245","7880710245",NA,NA,NA,119.4545078,-5.2081326
"7880775539","7880775539",NA,NA,NA,119.4631492,-5.2098026
"7886828374","7886828374","Toko Indah",NA,"supermarket",119.454507,-5.1749382
"7886834440","7886834440","Jasmine Salon",NA,"beauty",119.4528869,-5.1754753
"7887114994","7887114994","New Makassar Aquatic",NA,"supermarket",119.4401386,-5.1790424
"7887115003","7887115003","Toko Buku Cahaya Hikmah",NA,"books",119.4410428,-5.181179
"7887115008","7887115008","Alfamart",NA,"supermarket",119.4422873,-5.181762
"7887115017","7887115017","Indomaret",NA,"convenience",119.4457946,-5.1828667
"7887115026","7887115026","Chally Bridal Makassar",NA,"clothes",119.4468557,-5.1842499
"7887115030","7887115030","BPH Laundry",NA,"laundry",119.4435903,-5.1839138
"7887115059","7887115059","Alfamart",NA,"supermarket",119.441624,-5.1881568
"7887259856","7887259856","Butik Amira",NA,"clothes",119.4540858,-5.1975279
"7887436953","7887436953","Salon Riri",NA,"hairdresser",119.4508534,-5.1900165
"7890196059","7890196059","BUTIK DZALFAIRAH",NA,"clothes",119.4589871,-5.2078556
"7890210867","7890210867","BUTIK DZALFAIRAH",NA,"clothes",119.4586629,-5.2078816
"7890222946","7890222946","Jual Motor Bekas H Ropu",NA,"motorcycle",119.4583705,-5.2078068
"7890225789","7890225789","Toko Tiga Alat Pancing",NA,"fishing",119.4588854,-5.2078221
"7890235890","7890235890","Istana Pancing",NA,"fishing",119.4587299,-5.2079497
"7890255457","7890255457","Kedai cipaa",NA,"electronics",119.4602382,-5.2086609
"7890267058","7890267058","Depot Air Minum Wildah 2",NA,"water",119.4611195,-5.2090627
"7890278138","7890278138","Badri Mazda",NA,"car",119.463266,-5.2100663
"7890279031","7890279031","KHO Drink",NA,"beverages",119.4615194,-5.2093112
"7890284636","7890284636","888 Tailor",NA,"tailor",119.4610514,-5.2091218
"7890284769","7890284769","CV. IWAN WALET",NA,"furniture",119.4612416,-5.2091984
"7890293713","7890293713","Best Meat Dr. Wahidin",NA,"butcher",119.4616414,-5.20942
"7890310927","7890310927","Optik Rizky Abadi",NA,"optician",119.4617416,-5.2094937
"7890342006","7890342006","Aie Cell",NA,"mobile_phone",119.4656162,-5.2110756
"7890344552","7890344552","Pangkalan Haeruddin Genda",NA,"gas",119.4644031,-5.2104888
"7890346918","7890346918","Grosir Jilbab Makassar",NA,"clothes",119.4638377,-5.2102553
"7890355707","7890355707","Anugerah Parfum",NA,"perfumery",119.4657578,-5.2112519
"7890357142","7890357142","Dhaniez Djiez Cell",NA,"mobile_phone",119.4662961,-5.2115013
"7890370323","7890370323","A&L Parfum",NA,"perfumery",119.46634,-5.2115005
"7890380774","7890380774","Toko Bate Salapang",NA,"clothes",119.4672705,-5.2114763
"7890389480","7890389480","Indah Variasi",NA,"car_repair",119.4670266,-5.2113791
"7890397664","7890397664","Daengta Textile",NA,"clothes",119.4672756,-5.2115127
"7890409994","7890409994","Toko cahaya sentral",NA,"clothes",119.4673036,-5.211227
"7890750756","7890750756","PA'FI SPORT PERLENGKAPAN SERAGAM SEKOLAH",NA,"clothes",119.4475299,-5.2036701
"7890792335","7890792335","Sentral Mode",NA,"shoes",119.4466387,-5.2025638
"7890810889","7890810889","Nur Khairunnisa",NA,"clothes",119.4469253,-5.2024732
"7890831023","7890831023","Depot Phutra Nur Mayumi",NA,"water",119.4465769,-5.2016722
"7893865782","7893865782","Toko Anna Jaya",NA,"clothes",119.4556225,-5.2121685
"7893868798","7893868798","Toko Emas Senang",NA,"jewelry",119.4556751,-5.2121604
"7893895329","7893895329","Toko Bilal",NA,"clothes",119.455507,-5.2121383
"7894342563","7894342563","Kios Alvin",NA,"supermarket",119.4337033,-5.178336
"7894363851","7894363851","Toko Hokky Lae",NA,"supermarket",119.4340653,-5.1783821
"7894387197","7894387197","Pasar Mannuruki 2",NA,"supermarket",119.4325186,-5.1784204
"7894401652","7894401652","Toko MZone",NA,"supermarket",119.4335153,-5.1785876
"7894402725","7894402725","Salon Indra",NA,"beauty",119.4325972,-5.178557
"7894407970","7894407970","Penjahit Nuraisyah",NA,"tailor",119.4321211,-5.1784987
"7894425403","7894425403","Kios Sami",NA,"supermarket",119.4318654,-5.1783023
"7894481119","7894481119","Alif Cell & Travel Makassar",NA,"supermarket",119.4308646,-5.1813602
"7894481476","7894481476","Sarah Laundry",NA,"laundry",119.4323754,-5.1827726
"7895958573","7895958573","Toko Bahan Campuran",NA,"supermarket",119.4329013,-5.1800562
"7895969159","7895969159","Nadya Laundry",NA,"laundry",119.4321745,-5.1801064
"7896006326","7896006326","Laundry Clean Family",NA,"laundry",119.4332046,-5.1789332
"7896027460","7896027460","Toko Nining Mamoa",NA,"supermarket",119.4344944,-5.1799906
"7896168505","7896168505","Toko Wafieq Yunus",NA,"supermarket",119.4334886,-5.1809684
"7896775009","7896775009","Indomaret",NA,"convenience",119.4372551,-5.177396
"7896848629","7896848629","Warung Dg Sangki",NA,"supermarket",119.4381801,-5.1799967
"7896865194","7896865194","Toko Dg Nganne",NA,"supermarket",119.4377435,-5.1801014
"7896898855","7896898855","Riswank Rafah",NA,"supermarket",119.4385841,-5.1798247
"7897315124","7897315124","Aesculapius Alauddin Makassar",NA,"books",119.439613,-5.1792732
"7897336215","7897336215","Desain Frame",NA,"supermarket",119.4391847,-5.179453
"7897379873","7897379873","Rista Jaya",NA,"supermarket",119.4403351,-5.1870473
"7897404526","7897404526","Arin Ghaniya Tailor",NA,"tailor",119.4408851,-5.1872505
"7897406718","7897406718","MISTERI KING-VARIASI MOBIL",NA,"supermarket",119.4406925,-5.1869028
"7897435249","7897435249","Emmang Salon",NA,"beauty",119.4407347,-5.1883784
"7899193402","7899193402","Lembaga Pelatihan Dan Kursus Menjahit Binawa",NA,"tailor",119.4281422,-5.1819673
"7899194230","7899194230","Buah Kita Makassar",NA,"supermarket",119.42714,-5.1835536
"7899233462","7899233462","Fajar",NA,"supermarket",119.4306017,-5.1812373
"7899248069","7899248069","Hibridah Laundry",NA,"laundry",119.4278549,-5.182468
"7899253263","7899253263","Toko Mulia Tabaria",NA,"supermarket",119.4264746,-5.1836065
"7899263232","7899263232","Akhdaneva Laundry",NA,"laundry",119.4253903,-5.1822706
"7899281420","7899281420","Toko CAHAYA 28",NA,"supermarket",119.4249376,-5.1833579
"7899281926","7899281926","Waroenk Wati",NA,"supermarket",119.4246051,-5.1840577
"7899289106","7899289106","Misfalah Studio",NA,"art",119.42743,-5.1817751
"7899305638","7899305638","Toko Bur",NA,"supermarket",119.4264962,-5.1817141
"7899338837","7899338837","Alfamart BTN Tabaria",NA,"supermarket",119.4278167,-5.181235
"7899345022","7899345022","Uda Cat Shop",NA,"supermarket",119.4277531,-5.1815403
"7899399514","7899399514","Toko Anugrah",NA,"supermarket",119.4285228,-5.1784358
"7899399834","7899399834","Alfamidi SE23",NA,"convenience",119.4283011,-5.1784781
"7899524049","7899524049","RINOLSHOP",NA,"supermarket",119.4272054,-5.179558
"7899541872","7899541872","DXN Distributor",NA,"supermarket",119.428917,-5.1776463
"7899584630","7899584630","Toko Reformasi",NA,"supermarket",119.4282542,-5.1777082
"7899589245","7899589245","TOKO EL SHANUM",NA,"supermarket",119.4282927,-5.17764
"7899611136","7899611136","TOKO ALIF",NA,"supermarket",119.4291392,-5.178291
"7899625018","7899625018","Kios Nugi 24",NA,"supermarket",119.4313765,-5.1758443
"7899629976","7899629976","Tk. Anugrah",NA,"supermarket",119.4300059,-5.1750781
"7899655998","7899655998","Laundry Dilan",NA,"laundry",119.4313603,-5.176052
"7899781659","7899781659","Titanium Laundry",NA,"laundry",119.4312881,-5.1777054
"7900182064","7900182064","Toko Nursiah",NA,"supermarket",119.4356683,-5.1787106
"7900196879","7900196879","Bengkel Buku Wadata",NA,"books",119.4316704,-5.1748306
"7900200028","7900200028","Alfamart",NA,"supermarket",119.4303569,-5.1745219
"7900210419","7900210419","Toko Buku Alfarabi",NA,"books",119.4313182,-5.1752606
"7900214934","7900214934","Asha Laundry",NA,"laundry",119.4328073,-5.1758545
"7900218231","7900218231","Toko Buku Murah Al Farabi",NA,"books",119.4315589,-5.1746614
"7900252803","7900252803","Alfamart",NA,"supermarket",119.434413,-5.1782004
"7933225712","7933225712","Toko Cahaya Ummy",NA,"supermarket",119.4191153,-5.172603
"7933275702","7933275702","Alfamart R026 Kumala Raya",NA,"supermarket",119.4165841,-5.1742797
"7933434363","7933434363",NA,NA,NA,119.4170769,-5.1706787
"7933434364","7933434364",NA,NA,NA,119.4171382,-5.1707136
"7933434365","7933434365",NA,NA,NA,119.4171412,-5.1706656
"7933434366","7933434366",NA,NA,NA,119.4170974,-5.1706453
"7936162467","7936162467","Gerai Ion Nano",NA,"supermarket",119.428742,-5.1756567
"7936347752","7936347752","Toko Ayu",NA,"supermarket",119.4258709,-5.1763241
"8230234691","8230234691",NA,NA,NA,119.4521729,-5.1433467
"8230234695","8230234695",NA,NA,NA,119.4523623,-5.1459785
"8230234697","8230234697",NA,NA,NA,119.4521561,-5.1462928
"8230234704","8230234704",NA,NA,NA,119.4521292,-5.1462829
"8230234707","8230234707",NA,NA,NA,119.4522719,-5.1433759
"8230234708","8230234708",NA,NA,NA,119.4521866,-5.1433005
"8230234709","8230234709",NA,NA,NA,119.4523933,-5.1411381
"8230234712","8230234712",NA,NA,NA,119.4522011,-5.146157
"8230257418","8230257418",NA,NA,NA,119.4521721,-5.1462385
"8230257422","8230257422",NA,NA,NA,119.4522878,-5.1433315
"8230580685","8230580685","Jalan Dg Tata 1 Blok 5 No.A10","Jalan Dg Tata 1 Blok 5","copyshop",119.4253388,-5.179127
"8231108427","8231108427",NA,NA,NA,119.4232088,-5.1192451
"8231108440","8231108440",NA,NA,NA,119.4231274,-5.1191463
"8231108447","8231108447",NA,NA,NA,119.423126,-5.11916
"8231108456","8231108456",NA,NA,NA,119.4228603,-5.1198238
"8231108462","8231108462",NA,NA,NA,119.4231227,-5.119181
"8231108463","8231108463",NA,NA,NA,119.4230004,-5.1199088
"8231108474","8231108474",NA,NA,NA,119.4229854,-5.1197869
"8231108507","8231108507",NA,NA,NA,119.423124,-5.1191616
"8231108515","8231108515",NA,NA,NA,119.4231341,-5.1191857
"8231108518","8231108518",NA,NA,NA,119.4229741,-5.1199302
"8231108521","8231108521",NA,NA,NA,119.4232275,-5.1191667
"8231108533","8231108533",NA,NA,NA,119.4231286,-5.119226
"8231159073","8231159073","Pos Security Btn Gardenia","Jalan Btn Gardenia","security",119.4507621,-5.1458965
"8231174575","8231174575",NA,NA,NA,119.4505271,-5.1461053
"8231174576","8231174576",NA,NA,NA,119.4506754,-5.1460664
"8231174577","8231174577",NA,NA,NA,119.4505265,-5.1460559
"8231174578","8231174578",NA,NA,NA,119.4506679,-5.1461249
"8234394383","8234394383","AlfaMart Pelita","Jalan Pelita 3 Utara No.2, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90232","supermarket",119.4361,-5.1494048
"8241924298","8241924298",NA,NA,NA,119.4525313,-5.1410256
"8243215001","8243215001",NA,NA,NA,119.4581161,-5.1623932
"8243215013","8243215013",NA,NA,NA,119.4582055,-5.1623007
"8243257922","8243257922",NA,NA,NA,119.4581152,-5.1622631
"8243257940","8243257940",NA,NA,NA,119.4581811,-5.1623435
"8244301435","8244301435",NA,NA,NA,119.4470093,-5.1597244
"8244301437","8244301437",NA,NA,NA,119.4470414,-5.1596404
"8244301440","8244301440",NA,NA,NA,119.4469862,-5.1596274
"8244301444","8244301444",NA,NA,NA,119.4469598,-5.1597138
"8244301445","8244301445","Alfamart Pengayoman",NA,"supermarket",119.4470062,-5.1596542
"8244599413","8244599413",NA,NA,NA,119.4521579,-5.1459867
"8244599414","8244599414",NA,NA,NA,119.4523294,-5.1460577
"8244713821","8244713821",NA,NA,NA,119.4523456,-5.1460186
"8244713824","8244713824",NA,NA,NA,119.4521753,-5.1459468
"8247494026","8247494026","Indomaret Ratulangi","Jalan Sam Ratulangi","supermarket",119.4166735,-5.1590436
"8250912856","8250912856",NA,NA,NA,119.4232382,-5.1193005
"8250912859","8250912859",NA,NA,NA,119.4232459,-5.1192806
"8250912862","8250912862",NA,NA,NA,119.4232429,-5.1192906
"8250912863","8250912863",NA,NA,NA,119.4232089,-5.1192654
"8250912864","8250912864",NA,NA,NA,119.4231922,-5.1193029
"8250912867","8250912867",NA,NA,NA,119.4232231,-5.119319
"8250942644","8250942644",NA,NA,NA,119.4229395,-5.1194262
"8250942649","8250942649",NA,NA,NA,119.4230324,-5.1194478
